date,t2m,sp,rh,wind_speed,pwv,tp,Q,M
2019/4/26 10:00,290.13,1011.28,77.27,5.5,31.55,0.03,1,0.03
2019/4/26 10:15,290.25,1011.39,77.39,5.35,31.53,0.04,1,0.04
2019/4/26 10:30,290.38,1011.51,77.5,5.19,31.83,0.05,1,0.05
2019/4/26 10:45,290.51,1011.62,77.61,5.04,32.13,0.06,1,0.06
2019/4/26 11:00,290.64,1011.74,77.72,4.89,32.23,0.07,1,0.07
2019/4/26 11:15,290.81,1011.84,78.21,4.7,32.15,0.06,1,0.06
2019/4/26 11:30,290.98,1011.95,78.69,4.51,31.99,0.04,1,0.04
2019/4/26 11:45,291.15,1012.06,79.17,4.32,31.85,0.03,1,0.03
2019/4/26 12:00,291.33,1012.17,79.66,4.13,31.8,0.01,1,0.01
2019/4/26 12:15,291.48,1012.32,80.03,4.06,31.7,0.01,1,0.01
2019/4/26 12:30,291.64,1012.46,80.4,4.0,31.53,0.01,1,0.01
2019/4/27 5:15,293.32,1009.63,67.57,4.45,31.8,0.01,67,0.01
2019/4/27 5:30,293.38,1009.31,66.86,4.52,31.97,0.01,1,0.01
2019/4/27 5:45,293.44,1008.98,66.16,4.59,31.73,0.02,1,0.02
2019/4/27 6:00,293.51,1008.66,65.46,4.66,32.45,0.02,1,0.02
2019/4/27 6:15,293.59,1008.47,65.35,4.55,32.66,0.02,1,0.02
2019/4/27 6:30,293.67,1008.28,65.24,4.44,32.94,0.01,1,0.01
2019/4/27 6:45,293.75,1008.08,65.13,4.32,33.71,0.01,1,0.01
2019/4/27 9:15,293.5,1007.89,68.46,1.91,37.75,0.09,10,0.09
2019/4/27 9:30,293.28,1008.19,70.22,1.69,38.25,0.19,1,0.19
2019/4/27 9:45,293.06,1008.49,71.99,1.47,38.01,0.28,1,0.28
2019/4/27 10:00,292.85,1008.79,73.75,1.26,37.05,0.37,1,0.37
2019/4/27 10:15,292.87,1008.82,74.12,1.24,36.84,0.28,1,0.28
2019/4/27 10:30,292.89,1008.85,74.5,1.22,36.63,0.2,1,0.2
2019/4/27 10:45,292.91,1008.89,74.87,1.2,36.63,0.12,1,0.12
2019/4/27 11:00,292.93,1008.92,75.24,1.18,36.5,0.03,1,0.03
2019/4/27 11:15,292.87,1009.18,75.91,1.37,36.48,0.08,1,0.08
2019/4/27 11:30,292.82,1009.43,76.57,1.56,36.63,0.12,1,0.12
2019/4/27 11:45,292.77,1009.69,77.23,1.75,36.82,0.17,1,0.17
2019/4/27 12:00,292.72,1009.95,77.89,1.94,36.66,0.21,1,0.21
2019/4/27 12:15,292.74,1010.07,78.72,2.21,36.63,0.16,1,0.16
2019/4/27 12:30,292.76,1010.2,79.55,2.47,36.28,0.11,1,0.11
2019/4/27 12:45,292.78,1010.33,80.38,2.74,36.03,0.05,1,0.05
2019/4/27 13:30,292.5,1010.74,80.62,3.49,34.15,0.01,3,0.01
2019/4/27 13:45,292.35,1010.89,80.32,3.74,34.15,0.01,1,0.01
2019/4/27 14:00,292.2,1011.03,80.02,3.98,33.25,0.01,1,0.01
2019/4/27 14:15,291.84,1011.08,78.6,4.16,32.99,0.01,1,0.01
2019/4/27 14:30,291.48,1011.14,77.17,4.35,33.2,0.02,1,0.02
2019/4/27 14:45,291.11,1011.2,75.75,4.53,33.61,0.02,1,0.02
2019/4/27 15:00,290.75,1011.25,74.33,4.71,33.74,0.02,1,0.02
2019/4/27 15:15,290.54,1011.29,73.03,4.74,33.56,0.02,1,0.02
2019/4/27 15:30,290.32,1011.33,71.73,4.77,33.45,0.02,1,0.02
2019/4/27 15:45,290.11,1011.37,70.43,4.8,33.52,0.01,1,0.01
2019/4/27 16:00,289.89,1011.41,69.14,4.83,33.5,0.01,1,0.01
2019/4/27 16:15,289.66,1011.28,68.69,4.84,33.36,0.01,1,0.01
2019/4/27 16:30,289.43,1011.15,68.25,4.86,33.31,0.01,1,0.01
2019/4/27 21:15,287.3,1011.45,75.73,4.69,41.61,0.01,19,0.01
2019/4/27 21:30,287.15,1011.63,76.82,4.78,41.75,0.03,1,0.03
2019/4/27 21:45,286.99,1011.8,77.92,4.87,42.14,0.04,1,0.04
2019/4/27 22:00,286.84,1011.98,79.01,4.96,42.18,0.05,1,0.05
2019/4/27 22:15,286.73,1012.18,79.73,4.93,42.38,0.1,1,0.1
2019/4/27 22:30,286.62,1012.39,80.46,4.9,42.26,0.14,1,0.14
2019/4/27 22:45,286.5,1012.59,81.18,4.88,41.96,0.19,1,0.19
2019/4/27 23:00,286.39,1012.79,81.9,4.85,41.45,0.23,1,0.23
2019/4/27 23:15,286.34,1012.91,82.55,4.73,41.61,0.24,1,0.24
2019/4/27 23:30,286.29,1013.02,83.19,4.61,41.97,0.25,1,0.25
2019/4/27 23:45,286.24,1013.14,83.83,4.48,42.56,0.26,1,0.26
2019/4/28 0:00,286.18,1013.26,84.47,4.36,44.29,0.27,1,0.27
2019/4/28 0:15,286.17,1013.37,84.83,4.25,43.76,0.25,1,0.25
2019/4/28 0:30,286.15,1013.48,85.18,4.13,43.26,0.23,1,0.23
2019/4/28 0:45,286.13,1013.6,85.53,4.02,42.93,0.21,1,0.21
2019/4/28 1:00,286.11,1013.71,85.88,3.9,42.63,0.19,1,0.19
2019/4/28 1:15,286.14,1013.68,86.24,3.79,42.28,0.2,1,0.2
2019/4/28 1:30,286.18,1013.64,86.6,3.68,42.0,0.2,1,0.2
2019/4/28 1:45,286.21,1013.61,86.96,3.57,41.72,0.21,1,0.21
2019/4/28 2:00,286.24,1013.58,87.32,3.46,41.55,0.21,1,0.21
2019/4/28 2:15,286.28,1013.6,87.33,3.4,40.98,0.19,1,0.19
2019/4/28 2:30,286.32,1013.62,87.33,3.35,40.78,0.16,1,0.16
2019/4/28 2:45,286.36,1013.64,87.34,3.3,40.83,0.14,1,0.14
2019/4/28 3:00,286.39,1013.66,87.34,3.25,39.53,0.11,1,0.11
2019/4/28 3:15,286.33,1013.56,87.46,3.34,38.36,0.24,1,0.24
2019/4/28 3:30,286.27,1013.47,87.58,3.43,37.61,0.37,1,0.37
2019/4/28 3:45,286.21,1013.37,87.71,3.53,37.47,0.49,1,0.49
2019/4/28 4:00,286.15,1013.27,87.83,3.62,37.37,0.62,1,0.62
2019/4/28 4:15,286.05,1013.06,87.86,3.7,37.48,0.62,1,0.62
2019/4/28 4:30,285.95,1012.85,87.89,3.79,37.72,0.63,1,0.63
2019/4/28 4:45,285.85,1012.64,87.92,3.87,37.33,0.63,1,0.63
2019/4/28 5:00,285.76,1012.43,87.95,3.96,37.4,0.63,1,0.63
2019/4/28 5:15,285.71,1012.26,88.2,3.88,37.52,0.8,1,0.8
2019/4/28 5:30,285.66,1012.09,88.45,3.81,37.41,0.97,1,0.97
2019/4/28 5:45,285.61,1011.92,88.69,3.74,37.23,1.14,1,1.14
2019/4/28 6:00,285.56,1011.75,88.94,3.67,37.59,1.31,1,1.31
2019/4/28 6:15,285.63,1011.6,89.3,3.58,37.42,1.03,1,1.03
2019/4/28 6:30,285.71,1011.44,89.67,3.49,37.34,0.74,1,0.74
2019/4/28 6:45,285.78,1011.28,90.03,3.4,37.7,0.46,1,0.46
2019/4/28 7:00,285.85,1011.12,90.4,3.3,38.34,0.17,1,0.17
2019/4/28 7:15,285.87,1010.98,90.64,3.28,38.71,0.16,1,0.16
2019/4/28 7:30,285.88,1010.83,90.89,3.26,38.7,0.16,1,0.16
2019/4/28 7:45,285.89,1010.69,91.13,3.24,38.6,0.15,1,0.15
2019/4/28 8:00,285.91,1010.54,91.37,3.21,38.21,0.14,1,0.14
2019/4/28 8:15,285.97,1010.43,91.64,3.15,37.76,0.13,1,0.13
2019/4/28 8:30,286.03,1010.33,91.91,3.08,37.34,0.12,1,0.12
2019/4/28 8:45,286.09,1010.22,92.18,3.01,37.44,0.11,1,0.11
2019/4/28 9:00,286.15,1010.12,92.45,2.95,37.84,0.1,1,0.1
2019/4/28 9:15,286.03,1010.21,93.39,2.85,38.16,0.1,1,0.1
2019/4/28 9:30,285.92,1010.3,94.33,2.76,38.29,0.1,1,0.1
2019/4/28 9:45,285.81,1010.4,95.27,2.67,37.95,0.1,1,0.1
2019/4/28 10:00,285.69,1010.49,96.21,2.58,37.5,0.1,1,0.1
2019/4/28 10:15,285.75,1010.43,96.13,2.63,37.58,0.08,1,0.08
2019/4/28 10:30,285.82,1010.38,96.05,2.68,37.86,0.07,1,0.07
2019/4/28 10:45,285.88,1010.32,95.97,2.73,37.97,0.05,1,0.05
2019/4/28 11:00,285.95,1010.27,95.89,2.79,38.61,0.03,1,0.03
2019/4/28 11:15,286.01,1010.32,95.85,2.83,39.39,0.06,1,0.06
2019/4/28 11:30,286.07,1010.38,95.8,2.87,40.67,0.1,1,0.1
2019/4/28 11:45,286.14,1010.43,95.75,2.91,42.1,0.13,1,0.13
2019/4/28 12:00,286.2,1010.49,95.71,2.96,43.63,0.16,1,0.16
2019/4/28 12:15,286.21,1010.63,95.73,3.02,45.17,0.25,1,0.25
2019/4/28 12:30,286.21,1010.77,95.76,3.09,46.15,0.35,1,0.35
2019/4/28 12:45,286.21,1010.92,95.79,3.16,46.25,0.44,1,0.44
2019/4/28 13:00,286.21,1011.06,95.82,3.23,45.84,0.53,1,0.53
2019/4/28 13:15,286.19,1011.1,95.94,3.38,45.94,0.72,1,0.72
2019/4/28 13:30,286.16,1011.14,96.05,3.53,46.03,0.91,1,0.91
2019/4/28 13:45,286.14,1011.18,96.17,3.68,45.65,1.1,1,1.1
2019/4/28 14:00,286.11,1011.22,96.28,3.83,45.02,1.29,1,1.29
2019/4/28 14:15,286.01,1011.18,96.3,4.0,45.24,1.32,1,1.32
2019/4/28 14:30,285.92,1011.14,96.31,4.18,45.79,1.36,1,1.36
2019/4/28 14:45,285.82,1011.09,96.32,4.36,45.51,1.39,1,1.39
2019/4/28 15:00,285.73,1011.05,96.33,4.53,44.95,1.42,1,1.42
2019/4/28 15:15,285.72,1011.08,96.37,4.65,44.6,1.54,1,1.54
2019/4/28 15:30,285.71,1011.1,96.41,4.76,44.06,1.66,1,1.66
2019/4/28 15:45,285.7,1011.13,96.45,4.87,43.47,1.78,1,1.78
2019/4/28 16:00,285.69,1011.15,96.49,4.99,44.02,1.9,1,1.9
2019/4/28 16:15,285.67,1011.0,96.48,4.96,44.52,2.05,1,2.05
2019/4/28 16:30,285.64,1010.84,96.47,4.93,44.86,2.2,1,2.2
2019/4/28 16:45,285.62,1010.68,96.46,4.9,45.11,2.35,1,2.35
2019/4/28 17:00,285.59,1010.53,96.45,4.87,45.15,2.5,1,2.5
2019/4/28 17:15,285.61,1010.4,96.45,4.75,44.79,2.7,1,2.7
2019/4/28 17:30,285.62,1010.26,96.46,4.63,44.6,2.89,1,2.89
2019/4/28 17:45,285.64,1010.13,96.47,4.51,44.77,3.09,1,3.09
2019/4/28 18:00,285.66,1010.0,96.48,4.39,45.05,3.28,1,3.28
2019/4/28 18:15,285.68,1009.97,96.41,4.24,44.78,3.35,1,3.35
2019/4/28 18:30,285.7,1009.94,96.34,4.1,44.24,3.43,1,3.43
2019/4/28 18:45,285.72,1009.91,96.26,3.95,43.53,3.5,1,3.5
2019/4/28 19:00,285.75,1009.87,96.19,3.8,43.06,3.57,1,3.57
2019/4/28 19:15,285.74,1009.94,96.23,3.76,42.78,3.63,1,3.63
2019/4/28 19:30,285.73,1010.01,96.27,3.73,42.72,3.68,1,3.68
2019/4/28 19:45,285.73,1010.08,96.31,3.69,42.61,3.74,1,3.74
2019/4/28 20:00,285.72,1010.14,96.35,3.66,42.38,3.79,1,3.79
2019/4/28 20:15,285.77,1010.01,96.28,3.56,42.32,3.52,1,3.52
2019/4/28 20:30,285.82,1009.88,96.2,3.47,42.23,3.24,1,3.24
2019/4/28 20:45,285.87,1009.74,96.13,3.38,41.65,2.97,1,2.97
2019/4/28 21:00,285.92,1009.61,96.05,3.28,41.18,2.69,1,2.69
2019/4/28 21:15,286.02,1009.63,96.15,3.35,40.54,2.29,1,2.29
2019/4/28 21:30,286.11,1009.66,96.26,3.41,40.55,1.9,1,1.9
2019/4/28 21:45,286.21,1009.68,96.36,3.48,41.1,1.5,1,1.5
2019/4/28 22:00,286.31,1009.71,96.46,3.54,41.45,1.1,1,1.1
2019/4/28 22:15,286.27,1010.01,96.26,3.67,41.62,0.86,1,0.86
2019/4/28 22:30,286.23,1010.3,96.06,3.79,41.48,0.62,1,0.62
2019/4/28 22:45,286.19,1010.6,95.86,3.92,41.03,0.38,1,0.38
2019/4/28 23:00,286.15,1010.9,95.66,4.04,40.24,0.14,1,0.14
2019/4/28 23:15,286.11,1010.87,95.38,4.04,40.34,0.13,1,0.13
2019/4/28 23:30,286.06,1010.84,95.11,4.04,40.05,0.13,1,0.13
2019/4/28 23:45,286.02,1010.81,94.84,4.03,40.12,0.12,1,0.12
2019/4/29 0:00,285.97,1010.78,94.56,4.03,40.0,0.11,1,0.11
2019/4/29 0:15,285.93,1010.94,94.22,4.13,39.92,0.13,1,0.13
2019/4/29 0:30,285.89,1011.1,93.87,4.22,39.75,0.16,1,0.16
2019/4/29 0:45,285.85,1011.26,93.52,4.31,39.41,0.18,1,0.18
2019/4/29 1:00,285.81,1011.42,93.17,4.41,38.68,0.2,1,0.2
2019/4/29 1:15,286.13,1011.51,92.86,4.55,38.32,0.15,1,0.15
2019/4/29 1:30,286.46,1011.61,92.56,4.68,38.2,0.11,1,0.11
2019/4/29 1:45,286.78,1011.7,92.25,4.82,38.28,0.06,1,0.06
2019/4/29 2:00,287.1,1011.79,91.95,4.96,38.22,0.01,1,0.01
2019/4/29 2:15,287.04,1011.81,91.41,4.94,38.02,0.01,1,0.01
2019/4/29 2:30,286.98,1011.82,90.87,4.92,38.13,0.01,1,0.01
2019/4/29 10:30,288.61,1009.05,77.51,1.67,37.99,0.01,32,0.01
2019/4/29 10:45,288.68,1009.14,77.86,1.52,37.88,0.01,1,0.01
2019/4/29 11:00,288.75,1009.22,78.21,1.37,37.58,0.01,1,0.01
2019/4/29 11:15,288.75,1009.17,78.45,1.41,37.7,0.01,1,0.01
2019/4/29 11:30,288.75,1009.13,78.68,1.46,38.03,0.01,1,0.01
2019/4/29 11:45,288.76,1009.08,78.92,1.5,38.2,0.01,1,0.01
2019/4/29 12:00,288.76,1009.03,79.15,1.54,38.39,0.01,1,0.01
2019/4/29 12:15,288.77,1009.22,79.18,1.57,38.12,0.01,1,0.01
2019/4/29 12:30,288.78,1009.41,79.22,1.59,38.18,0.01,1,0.01
2019/4/29 12:45,288.79,1009.6,79.25,1.62,38.31,0.01,1,0.01
2019/4/29 13:00,288.8,1009.78,79.28,1.64,37.63,0.01,1,0.01
2019/4/29 13:15,288.79,1009.84,79.4,1.5,37.32,0.02,1,0.02
2019/4/29 13:30,288.78,1009.9,79.52,1.36,37.08,0.02,1,0.02
2019/4/29 13:45,288.77,1009.96,79.64,1.21,36.67,0.03,1,0.03
2019/4/29 14:00,288.76,1010.01,79.76,1.07,36.2,0.03,1,0.03
2019/4/29 14:15,288.54,1010.09,79.86,1.04,36.62,0.02,1,0.02
2019/4/29 14:30,288.31,1010.16,79.95,1.0,37.03,0.02,1,0.02
2019/4/29 14:45,288.08,1010.24,80.05,0.97,37.19,0.01,1,0.01
2019/5/5 6:15,299.1,1009.11,61.53,1.81,31.69,0.05,542,0.05
2019/5/5 6:30,299.07,1009.01,63.11,1.87,32.25,0.09,1,0.09
2019/5/5 6:45,299.05,1008.9,64.69,1.92,32.3,0.14,1,0.14
2019/5/5 7:00,299.03,1008.8,66.27,1.98,32.64,0.18,1,0.18
2019/5/5 7:15,298.7,1008.71,66.93,2.02,33.02,0.17,1,0.17
2019/5/5 7:30,298.37,1008.62,67.59,2.05,33.04,0.16,1,0.16
2019/5/5 7:45,298.04,1008.54,68.25,2.09,32.85,0.14,1,0.14
2019/5/5 8:00,297.71,1008.45,68.91,2.13,32.63,0.13,1,0.13
2019/5/5 8:15,297.66,1008.49,68.86,1.97,32.69,0.11,1,0.11
2019/5/5 8:30,297.61,1008.52,68.82,1.82,32.98,0.08,1,0.08
2019/5/5 8:45,297.55,1008.56,68.78,1.66,33.54,0.06,1,0.06
2019/5/5 9:00,297.5,1008.6,68.74,1.51,33.87,0.03,1,0.03
2019/5/5 9:15,296.75,1008.64,67.09,1.36,33.86,0.03,1,0.03
2019/5/5 9:30,296.0,1008.69,65.43,1.21,33.76,0.03,1,0.03
2019/5/5 9:45,295.25,1008.73,63.77,1.06,33.98,0.02,1,0.02
2019/5/5 10:00,294.5,1008.77,62.11,0.92,33.86,0.02,1,0.02
2019/5/5 10:15,294.39,1008.97,62.48,1.0,34.15,0.02,1,0.02
2019/5/5 10:30,294.28,1009.16,62.85,1.09,34.75,0.02,1,0.02
2019/5/5 10:45,294.17,1009.35,63.21,1.17,35.26,0.01,1,0.01
2019/5/5 11:00,294.06,1009.55,63.58,1.26,34.83,0.01,1,0.01
2019/5/5 11:15,294.03,1009.75,63.8,1.29,34.61,0.01,1,0.01
2019/5/5 11:30,294.0,1009.95,64.03,1.33,34.61,0.01,1,0.01
2019/5/6 6:30,294.87,1014.08,51.1,3.03,24.02,0.01,76,0.01
2019/5/6 6:45,294.9,1014.0,50.04,3.03,23.7,0.01,1,0.01
2019/5/6 7:00,294.93,1013.92,48.97,3.03,23.98,0.01,1,0.01
2019/5/6 7:15,294.95,1013.79,48.71,2.89,24.14,0.01,1,0.01
2019/5/6 7:30,294.97,1013.66,48.45,2.75,23.85,0.01,1,0.01
2019/5/7 7:15,291.02,1012.87,40.95,1.36,26.19,0.01,95,0.01
2019/5/7 7:30,290.77,1012.75,41.6,1.1,26.16,0.01,1,0.01
2019/5/7 7:45,290.51,1012.64,42.26,0.84,26.33,0.02,1,0.02
2019/5/7 8:00,290.26,1012.53,42.91,0.57,26.46,0.02,1,0.02
2019/5/7 8:15,290.18,1012.49,44.13,0.62,26.46,0.04,1,0.04
2019/5/7 8:30,290.11,1012.45,45.34,0.66,26.96,0.06,1,0.06
2019/5/7 8:45,290.04,1012.42,46.56,0.71,27.48,0.07,1,0.07
2019/5/7 9:00,289.96,1012.38,47.78,0.75,27.58,0.09,1,0.09
2019/5/7 9:15,289.92,1012.21,48.14,0.73,27.23,0.08,1,0.08
2019/5/7 9:30,289.88,1012.04,48.49,0.71,27.25,0.06,1,0.06
2019/5/7 9:45,289.84,1011.88,48.85,0.69,27.39,0.05,1,0.05
2019/5/7 10:00,289.79,1011.71,49.21,0.66,27.84,0.03,1,0.03
2019/5/7 10:15,289.81,1011.87,49.69,0.77,28.03,0.02,1,0.02
2019/5/7 10:30,289.83,1012.03,50.18,0.87,28.06,0.02,1,0.02
2019/5/7 10:45,289.85,1012.18,50.66,0.97,27.9,0.01,1,0.01
2019/5/7 14:15,289.93,1012.79,53.3,1.25,26.48,0.15,14,0.15
2019/5/7 14:30,289.73,1012.83,53.68,1.23,26.73,0.31,1,0.31
2019/5/7 14:45,289.54,1012.87,54.05,1.22,26.82,0.46,1,0.46
2019/5/7 15:00,289.35,1012.9,54.43,1.21,26.89,0.61,1,0.61
2019/5/7 15:15,289.22,1012.88,54.93,1.2,27.14,0.46,1,0.46
2019/5/7 15:30,289.1,1012.85,55.43,1.2,27.16,0.31,1,0.31
2019/5/7 15:45,288.97,1012.82,55.93,1.19,26.81,0.15,1,0.15
2019/5/12 5:15,302.22,1007.14,52.94,1.23,31.88,0.01,438,0.01
2019/5/12 5:30,302.06,1007.06,53.04,1.09,32.44,0.03,1,0.03
2019/5/12 5:45,301.89,1006.97,53.15,0.95,33.09,0.04,1,0.04
2019/5/12 6:00,301.72,1006.89,53.26,0.81,33.71,0.05,1,0.05
2019/5/12 6:15,301.65,1006.81,54.17,0.74,34.07,0.15,1,0.15
2019/5/12 6:30,301.57,1006.73,55.07,0.68,34.7,0.25,1,0.25
2019/5/12 6:45,301.49,1006.65,55.98,0.61,35.46,0.35,1,0.35
2019/5/12 7:00,301.41,1006.56,56.88,0.55,36.38,0.45,1,0.45
2019/5/12 7:15,300.76,1006.62,60.76,0.62,37.16,0.61,1,0.61
2019/5/12 7:30,300.12,1006.67,64.64,0.69,37.71,0.77,1,0.77
2019/5/12 7:45,299.47,1006.72,68.52,0.76,37.79,0.92,1,0.92
2019/5/12 8:00,298.83,1006.77,72.4,0.84,37.91,1.08,1,1.08
2019/5/12 8:15,298.7,1006.75,73.45,0.8,38.25,1.17,1,1.17
2019/5/12 8:30,298.57,1006.72,74.49,0.75,38.89,1.26,1,1.26
2019/5/12 8:45,298.45,1006.7,75.54,0.71,39.01,1.35,1,1.35
2019/5/12 9:00,298.32,1006.68,76.59,0.67,39.04,1.44,1,1.44
2019/5/12 9:15,297.81,1006.69,75.89,0.61,39.26,1.22,1,1.22
2019/5/12 9:30,297.31,1006.71,75.2,0.55,39.38,0.99,1,0.99
2019/5/12 9:45,296.81,1006.72,74.5,0.48,39.62,0.77,1,0.77
2019/5/12 10:00,296.3,1006.73,73.8,0.42,39.99,0.54,1,0.54
2019/5/12 10:15,296.39,1006.83,73.72,0.58,40.71,0.43,1,0.43
2019/5/12 10:30,296.49,1006.92,73.63,0.73,41.69,0.32,1,0.32
2019/5/12 10:45,296.58,1007.02,73.54,0.89,42.57,0.2,1,0.2
2019/5/12 11:00,296.67,1007.11,73.45,1.05,42.79,0.09,1,0.09
2019/5/12 11:15,296.78,1007.32,73.81,1.15,43.21,0.28,1,0.28
2019/5/12 11:30,296.88,1007.53,74.17,1.25,42.92,0.47,1,0.47
2019/5/12 11:45,296.99,1007.74,74.54,1.36,42.28,0.65,1,0.65
2019/5/12 12:00,297.1,1007.95,74.9,1.46,41.44,0.84,1,0.84
2019/5/12 12:15,297.17,1008.19,73.8,1.45,40.77,0.66,1,0.66
2019/5/12 12:30,297.23,1008.43,72.69,1.44,40.19,0.49,1,0.49
2019/5/12 12:45,297.3,1008.68,71.59,1.44,39.71,0.31,1,0.31
2019/5/12 13:00,297.36,1008.92,70.49,1.43,38.58,0.13,1,0.13
2019/5/12 13:15,297.06,1008.9,69.61,1.49,37.97,0.31,1,0.31
2019/5/12 13:30,296.76,1008.88,68.73,1.54,37.52,0.49,1,0.49
2019/5/12 13:45,296.46,1008.86,67.85,1.6,37.02,0.67,1,0.67
2019/5/12 14:00,296.16,1008.84,66.97,1.66,36.97,0.85,1,0.85
2019/5/12 14:15,296.23,1008.8,66.8,1.57,36.63,0.89,1,0.89
2019/5/12 14:30,296.3,1008.76,66.63,1.48,35.66,0.93,1,0.93
2019/5/12 14:45,296.36,1008.72,66.46,1.39,35.14,0.97,1,0.97
2019/5/12 15:00,296.43,1008.68,66.29,1.3,35.29,1.01,1,1.01
2019/5/12 15:15,296.47,1008.65,66.54,1.28,35.07,0.89,1,0.89
2019/5/12 15:30,296.51,1008.62,66.79,1.26,35.18,0.77,1,0.77
2019/5/12 15:45,296.55,1008.59,67.04,1.23,35.45,0.65,1,0.65
2019/5/12 16:00,296.6,1008.55,67.29,1.21,35.94,0.53,1,0.53
2019/5/12 16:15,296.3,1008.62,67.51,1.04,36.54,0.51,1,0.51
2019/5/12 16:30,296.01,1008.68,67.72,0.86,36.49,0.49,1,0.49
2019/5/12 16:45,295.72,1008.74,67.93,0.69,36.31,0.46,1,0.46
2019/5/12 17:00,295.43,1008.8,68.14,0.52,35.78,0.44,1,0.44
2019/5/12 17:15,295.24,1008.6,69.01,0.66,35.85,0.33,1,0.33
2019/5/12 17:30,295.05,1008.41,69.88,0.81,36.26,0.22,1,0.22
2019/5/12 17:45,294.86,1008.21,70.76,0.96,36.84,0.11,1,0.11
2019/5/12 18:30,294.95,1007.76,71.68,1.12,38.31,0.01,3,0.01
2019/5/12 18:45,295.09,1007.64,71.71,1.12,38.81,0.01,1,0.01
2019/5/12 19:00,295.24,1007.52,71.74,1.12,39.33,0.01,1,0.01
2019/5/12 19:15,295.04,1007.49,72.26,1.15,39.62,0.05,1,0.05
2019/5/12 19:30,294.84,1007.45,72.78,1.18,39.71,0.1,1,0.1
2019/5/12 19:45,294.64,1007.42,73.3,1.22,39.55,0.14,1,0.14
2019/5/12 20:00,294.45,1007.39,73.82,1.25,38.83,0.18,1,0.18
2019/5/12 20:15,294.48,1007.44,74.77,1.23,38.34,0.29,1,0.29
2019/5/12 20:30,294.52,1007.49,75.73,1.21,38.29,0.39,1,0.39
2019/5/12 20:45,294.56,1007.54,76.69,1.19,38.85,0.49,1,0.49
2019/5/12 21:00,294.59,1007.58,77.65,1.17,39.19,0.6,1,0.6
2019/5/12 21:15,294.69,1007.68,78.42,1.38,39.72,0.77,1,0.77
2019/5/12 21:30,294.79,1007.77,79.19,1.58,39.98,0.95,1,0.95
2019/5/12 21:45,294.9,1007.87,79.96,1.79,39.94,1.13,1,1.13
2019/5/12 22:00,295.0,1007.96,80.73,2.0,39.61,1.3,1,1.3
2019/5/12 22:15,294.93,1008.02,81.43,2.27,39.0,1.02,1,1.02
2019/5/12 22:30,294.86,1008.08,82.12,2.54,38.49,0.74,1,0.74
2019/5/12 22:45,294.79,1008.14,82.82,2.82,38.55,0.46,1,0.46
2019/5/12 23:00,294.72,1008.21,83.51,3.09,38.71,0.18,1,0.18
2019/5/12 23:15,294.62,1008.3,81.75,3.27,39.06,0.19,1,0.19
2019/5/12 23:30,294.52,1008.4,79.98,3.44,39.2,0.19,1,0.19
2019/5/12 23:45,294.42,1008.5,78.22,3.62,39.44,0.2,1,0.2
2019/5/13 0:00,294.32,1008.6,76.45,3.8,39.23,0.2,1,0.2
2019/5/13 0:15,294.15,1008.87,74.2,3.8,39.21,0.26,1,0.26
2019/5/13 0:30,293.98,1009.15,71.96,3.81,39.23,0.33,1,0.33
2019/5/13 0:45,293.81,1009.42,69.71,3.81,39.72,0.39,1,0.39
2019/5/13 1:00,293.65,1009.69,67.46,3.82,39.54,0.45,1,0.45
2019/5/13 1:15,293.74,1009.62,66.46,3.92,39.58,0.35,1,0.35
2019/5/13 1:30,293.83,1009.54,65.45,4.03,39.82,0.24,1,0.24
2019/5/13 1:45,293.92,1009.46,64.45,4.13,40.4,0.14,1,0.14
2019/5/13 2:00,294.02,1009.38,63.45,4.23,40.2,0.03,1,0.03
2019/5/13 2:15,294.09,1009.46,63.07,4.09,39.73,0.04,1,0.04
2019/5/13 2:30,294.16,1009.53,62.69,3.94,39.28,0.04,1,0.04
2019/5/13 2:45,294.23,1009.61,62.31,3.79,39.12,0.05,1,0.05
2019/5/13 3:00,294.3,1009.68,61.93,3.64,38.87,0.05,1,0.05
2019/5/13 3:15,294.4,1009.54,62.34,3.56,38.9,0.06,1,0.06
2019/5/13 3:30,294.5,1009.39,62.75,3.47,39.14,0.07,1,0.07
2019/5/13 3:45,294.6,1009.25,63.17,3.39,38.8,0.07,1,0.07
2019/5/13 4:00,294.69,1009.1,63.58,3.3,39.0,0.08,1,0.08
2019/5/13 4:15,294.74,1008.99,63.82,3.12,38.7,0.06,1,0.06
2019/5/13 4:30,294.79,1008.87,64.07,2.94,38.11,0.04,1,0.04
2019/5/13 4:45,294.85,1008.76,64.31,2.75,37.82,0.02,1,0.02
2019/5/14 2:15,296.14,1007.48,71.62,2.53,41.89,0.01,86,0.01
2019/5/14 2:30,296.23,1007.31,71.58,2.63,42.21,0.02,1,0.02
2019/5/14 2:45,296.33,1007.14,71.53,2.72,42.67,0.02,1,0.02
2019/5/14 3:00,296.42,1006.97,71.48,2.82,43.68,0.03,1,0.03
2019/5/14 3:15,296.29,1006.91,72.78,2.65,44.96,0.27,1,0.27
2019/5/14 3:30,296.16,1006.85,74.08,2.48,45.78,0.5,1,0.5
2019/5/14 3:45,296.02,1006.79,75.39,2.31,46.1,0.74,1,0.74
2019/5/14 4:00,295.89,1006.73,76.69,2.14,46.72,0.97,1,0.97
