date,M,Q
2019/4/25 22:15,0.03,1
2019/4/25 22:30,0.04,1
2019/4/25 22:45,0.04,1
2019/4/25 23:00,0.05,1
2019/4/25 23:15,0.05,1
2019/4/25 23:30,0.05,1
2019/4/25 23:45,0.04,1
2019/4/26 0:00,0.04,1
2019/4/26 0:15,0.03,1
2019/4/26 0:30,0.03,1
2019/4/26 0:45,0.02,1
2019/4/26 1:00,0.01,1
2019/4/26 1:15,0.01,1
2019/4/26 1:30,0.01,1
2019/4/26 4:30,0.01,12
2019/4/26 4:45,0.01,1
2019/4/26 5:00,0.01,1
2019/4/26 5:15,0.01,1
2019/4/26 5:30,0.01,1
2019/4/26 7:30,0.01,8
2019/4/26 7:45,0.01,1
2019/4/26 8:00,0.01,1
2019/4/26 8:15,0.01,1
2019/4/26 8:30,0.01,1
2019/4/26 9:15,0.01,3
2019/4/26 9:30,0.02,1
2019/4/26 9:45,0.02,1
2019/4/26 10:00,0.03,1
2019/4/26 10:15,0.04,1
2019/4/26 10:30,0.05,1
2019/4/26 10:45,0.06,1
2019/4/26 11:00,0.07,1
2019/4/26 11:15,0.06,1
2019/4/26 11:30,0.04,1
2019/4/26 11:45,0.03,1
2019/4/26 12:00,0.01,1
2019/4/26 12:15,0.01,1
2019/4/26 12:30,0.01,1
2019/4/27 5:15,0.01,67
2019/4/27 5:30,0.01,1
2019/4/27 5:45,0.02,1
2019/4/27 6:00,0.02,1
2019/4/27 6:15,0.02,1
2019/4/27 6:30,0.01,1
2019/4/27 6:45,0.01,1
2019/4/27 9:15,0.09,10
2019/4/27 9:30,0.19,1
2019/4/27 9:45,0.28,1
2019/4/27 10:00,0.37,1
2019/4/27 10:15,0.28,1
2019/4/27 10:30,0.2,1
2019/4/27 10:45,0.12,1
2019/4/27 11:00,0.03,1
2019/4/27 11:15,0.08,1
2019/4/27 11:30,0.12,1
2019/4/27 11:45,0.17,1
2019/4/27 12:00,0.21,1
2019/4/27 12:15,0.16,1
2019/4/27 12:30,0.11,1
2019/4/27 12:45,0.05,1
2019/4/27 13:30,0.01,3
2019/4/27 13:45,0.01,1
2019/4/27 14:00,0.01,1
2019/4/27 14:15,0.01,1
2019/4/27 14:30,0.02,1
2019/4/27 14:45,0.02,1
2019/4/27 15:00,0.02,1
2019/4/27 15:15,0.02,1
2019/4/27 15:30,0.02,1
2019/4/27 15:45,0.01,1
2019/4/27 16:00,0.01,1
2019/4/27 16:15,0.01,1
2019/4/27 16:30,0.01,1
2019/4/27 21:15,0.01,19
2019/4/27 21:30,0.03,1
2019/4/27 21:45,0.04,1
2019/4/27 22:00,0.05,1
2019/4/27 22:15,0.1,1
2019/4/27 22:30,0.14,1
2019/4/27 22:45,0.19,1
2019/4/27 23:00,0.23,1
2019/4/27 23:15,0.24,1
2019/4/27 23:30,0.25,1
2019/4/27 23:45,0.26,1
2019/4/28 0:00,0.27,1
2019/4/28 0:15,0.25,1
2019/4/28 0:30,0.23,1
2019/4/28 0:45,0.21,1
2019/4/28 1:00,0.19,1
2019/4/28 1:15,0.2,1
2019/4/28 1:30,0.2,1
2019/4/28 1:45,0.21,1
2019/4/28 2:00,0.21,1
2019/4/28 2:15,0.19,1
2019/4/28 2:30,0.16,1
2019/4/28 2:45,0.14,1
2019/4/28 3:00,0.11,1
2019/4/28 3:15,0.24,1
2019/4/28 3:30,0.37,1
2019/4/28 3:45,0.49,1
2019/4/28 4:00,0.62,1
2019/4/28 4:15,0.62,1
2019/4/28 4:30,0.63,1
2019/4/28 4:45,0.63,1
2019/4/28 5:00,0.63,1
2019/4/28 5:15,0.8,1
2019/4/28 5:30,0.97,1
2019/4/28 5:45,1.14,1
2019/4/28 6:00,1.31,1
2019/4/28 6:15,1.03,1
2019/4/28 6:30,0.74,1
2019/4/28 6:45,0.46,1
2019/4/28 7:00,0.17,1
2019/4/28 7:15,0.16,1
2019/4/28 7:30,0.16,1
2019/4/28 7:45,0.15,1
2019/4/28 8:00,0.14,1
2019/4/28 8:15,0.13,1
2019/4/28 8:30,0.12,1
2019/4/28 8:45,0.11,1
2019/4/28 9:00,0.1,1
2019/4/28 9:15,0.1,1
2019/4/28 9:30,0.1,1
2019/4/28 9:45,0.1,1
2019/4/28 10:00,0.1,1
2019/4/28 10:15,0.08,1
2019/4/28 10:30,0.07,1
2019/4/28 10:45,0.05,1
2019/4/28 11:00,0.03,1
2019/4/28 11:15,0.06,1
2019/4/28 11:30,0.1,1
2019/4/28 11:45,0.13,1
2019/4/28 12:00,0.16,1
2019/4/28 12:15,0.25,1
2019/4/28 12:30,0.35,1
2019/4/28 12:45,0.44,1
2019/4/28 13:00,0.53,1
2019/4/28 13:15,0.72,1
2019/4/28 13:30,0.91,1
2019/4/28 13:45,1.1,1
2019/4/28 14:00,1.29,1
2019/4/28 14:15,1.32,1
2019/4/28 14:30,1.36,1
2019/4/28 14:45,1.39,1
2019/4/28 15:00,1.42,1
2019/4/28 15:15,1.54,1
2019/4/28 15:30,1.66,1
2019/4/28 15:45,1.78,1
2019/4/28 16:00,1.9,1
2019/4/28 16:15,2.05,1
2019/4/28 16:30,2.2,1
2019/4/28 16:45,2.35,1
2019/4/28 17:00,2.5,1
2019/4/28 17:15,2.7,1
2019/4/28 17:30,2.89,1
2019/4/28 17:45,3.09,1
2019/4/28 18:00,3.28,1
2019/4/28 18:15,3.35,1
2019/4/28 18:30,3.43,1
2019/4/28 18:45,3.5,1
2019/4/28 19:00,3.57,1
2019/4/28 19:15,3.63,1
2019/4/28 19:30,3.68,1
2019/4/28 19:45,3.74,1
2019/4/28 20:00,3.79,1
2019/4/28 20:15,3.52,1
2019/4/28 20:30,3.24,1
2019/4/28 20:45,2.97,1
2019/4/28 21:00,2.69,1
2019/4/28 21:15,2.29,1
2019/4/28 21:30,1.9,1
2019/4/28 21:45,1.5,1
2019/4/28 22:00,1.1,1
2019/4/28 22:15,0.86,1
2019/4/28 22:30,0.62,1
2019/4/28 22:45,0.38,1
2019/4/28 23:00,0.14,1
2019/4/28 23:15,0.13,1
2019/4/28 23:30,0.13,1
2019/4/28 23:45,0.12,1
2019/4/29 0:00,0.11,1
2019/4/29 0:15,0.13,1
2019/4/29 0:30,0.16,1
2019/4/29 0:45,0.18,1
2019/4/29 1:00,0.2,1
2019/4/29 1:15,0.15,1
2019/4/29 1:30,0.11,1
2019/4/29 1:45,0.06,1
2019/4/29 2:00,0.01,1
2019/4/29 2:15,0.01,1
2019/4/29 2:30,0.01,1
2019/4/29 10:30,0.01,32
2019/4/29 10:45,0.01,1
2019/4/29 11:00,0.01,1
2019/4/29 11:15,0.01,1
2019/4/29 11:30,0.01,1
2019/4/29 11:45,0.01,1
2019/4/29 12:00,0.01,1
2019/4/29 12:15,0.01,1
2019/4/29 12:30,0.01,1
2019/4/29 12:45,0.01,1
2019/4/29 13:00,0.01,1
2019/4/29 13:15,0.02,1
2019/4/29 13:30,0.02,1
2019/4/29 13:45,0.03,1
2019/4/29 14:00,0.03,1
2019/4/29 14:15,0.02,1
2019/4/29 14:30,0.02,1
2019/4/29 14:45,0.01,1
2019/5/5 6:15,0.05,542
2019/5/5 6:30,0.09,1
2019/5/5 6:45,0.14,1
2019/5/5 7:00,0.18,1
2019/5/5 7:15,0.17,1
2019/5/5 7:30,0.16,1
2019/5/5 7:45,0.14,1
2019/5/5 8:00,0.13,1
2019/5/5 8:15,0.11,1
2019/5/5 8:30,0.08,1
2019/5/5 8:45,0.06,1
2019/5/5 9:00,0.03,1
2019/5/5 9:15,0.03,1
2019/5/5 9:30,0.03,1
2019/5/5 9:45,0.02,1
2019/5/5 10:00,0.02,1
2019/5/5 10:15,0.02,1
2019/5/5 10:30,0.02,1
2019/5/5 10:45,0.01,1
2019/5/5 11:00,0.01,1
2019/5/5 11:15,0.01,1
2019/5/5 11:30,0.01,1
2019/5/6 6:30,0.01,76
2019/5/6 6:45,0.01,1
2019/5/6 7:00,0.01,1
2019/5/6 7:15,0.01,1
2019/5/6 7:30,0.01,1
2019/5/7 7:15,0.01,95
2019/5/7 7:30,0.01,1
2019/5/7 7:45,0.02,1
2019/5/7 8:00,0.02,1
2019/5/7 8:15,0.04,1
2019/5/7 8:30,0.06,1
2019/5/7 8:45,0.07,1
2019/5/7 9:00,0.09,1
2019/5/7 9:15,0.08,1
2019/5/7 9:30,0.06,1
2019/5/7 9:45,0.05,1
2019/5/7 10:00,0.03,1
2019/5/7 10:15,0.02,1
2019/5/7 10:30,0.02,1
2019/5/7 10:45,0.01,1
2019/5/7 14:15,0.15,14
2019/5/7 14:30,0.31,1
2019/5/7 14:45,0.46,1
2019/5/7 15:00,0.61,1
2019/5/7 15:15,0.46,1
2019/5/7 15:30,0.31,1
2019/5/7 15:45,0.15,1
2019/5/12 5:15,0.01,438
2019/5/12 5:30,0.03,1
2019/5/12 5:45,0.04,1
2019/5/12 6:00,0.05,1
2019/5/12 6:15,0.15,1
2019/5/12 6:30,0.25,1
2019/5/12 6:45,0.35,1
2019/5/12 7:00,0.45,1
2019/5/12 7:15,0.61,1
2019/5/12 7:30,0.77,1
2019/5/12 7:45,0.92,1
2019/5/12 8:00,1.08,1
2019/5/12 8:15,1.17,1
2019/5/12 8:30,1.26,1
2019/5/12 8:45,1.35,1
2019/5/12 9:00,1.44,1
2019/5/12 9:15,1.22,1
2019/5/12 9:30,0.99,1
2019/5/12 9:45,0.77,1
2019/5/12 10:00,0.54,1
2019/5/12 10:15,0.43,1
2019/5/12 10:30,0.32,1
2019/5/12 10:45,0.2,1
2019/5/12 11:00,0.09,1
2019/5/12 11:15,0.28,1
2019/5/12 11:30,0.47,1
2019/5/12 11:45,0.65,1
2019/5/12 12:00,0.84,1
2019/5/12 12:15,0.66,1
2019/5/12 12:30,0.49,1
2019/5/12 12:45,0.31,1
2019/5/12 13:00,0.13,1
2019/5/12 13:15,0.31,1
2019/5/12 13:30,0.49,1
2019/5/12 13:45,0.67,1
2019/5/12 14:00,0.85,1
2019/5/12 14:15,0.89,1
2019/5/12 14:30,0.93,1
2019/5/12 14:45,0.97,1
2019/5/12 15:00,1.01,1
2019/5/12 15:15,0.89,1
2019/5/12 15:30,0.77,1
2019/5/12 15:45,0.65,1
2019/5/12 16:00,0.53,1
2019/5/12 16:15,0.51,1
2019/5/12 16:30,0.49,1
2019/5/12 16:45,0.46,1
2019/5/12 17:00,0.44,1
2019/5/12 17:15,0.33,1
2019/5/12 17:30,0.22,1
2019/5/12 17:45,0.11,1
2019/5/12 18:30,0.01,3
2019/5/12 18:45,0.01,1
2019/5/12 19:00,0.01,1
2019/5/12 19:15,0.05,1
2019/5/12 19:30,0.1,1
2019/5/12 19:45,0.14,1
2019/5/12 20:00,0.18,1
2019/5/12 20:15,0.29,1
2019/5/12 20:30,0.39,1
2019/5/12 20:45,0.49,1
2019/5/12 21:00,0.6,1
2019/5/12 21:15,0.77,1
2019/5/12 21:30,0.95,1
2019/5/12 21:45,1.13,1
2019/5/12 22:00,1.3,1
2019/5/12 22:15,1.02,1
2019/5/12 22:30,0.74,1
2019/5/12 22:45,0.46,1
2019/5/12 23:00,0.18,1
2019/5/12 23:15,0.19,1
2019/5/12 23:30,0.19,1
2019/5/12 23:45,0.2,1
2019/5/13 0:00,0.2,1
2019/5/13 0:15,0.26,1
2019/5/13 0:30,0.33,1
2019/5/13 0:45,0.39,1
2019/5/13 1:00,0.45,1
2019/5/13 1:15,0.35,1
2019/5/13 1:30,0.24,1
2019/5/13 1:45,0.14,1
2019/5/13 2:00,0.03,1
2019/5/13 2:15,0.04,1
2019/5/13 2:30,0.04,1
2019/5/13 2:45,0.05,1
2019/5/13 3:00,0.05,1
2019/5/13 3:15,0.06,1
2019/5/13 3:30,0.07,1
2019/5/13 3:45,0.07,1
2019/5/13 4:00,0.08,1
2019/5/13 4:15,0.06,1
2019/5/13 4:30,0.04,1
2019/5/13 4:45,0.02,1
2019/5/14 2:15,0.01,86
2019/5/14 2:30,0.02,1
2019/5/14 2:45,0.02,1
2019/5/14 3:00,0.03,1
2019/5/14 3:15,0.27,1
2019/5/14 3:30,0.5,1
2019/5/14 3:45,0.74,1
2019/5/14 4:00,0.97,1
2019/5/14 4:15,1.06,1
2019/5/14 4:30,1.16,1
2019/5/14 4:45,1.25,1
2019/5/14 5:00,1.34,1
2019/5/14 5:15,1.38,1
2019/5/14 5:30,1.43,1
2019/5/14 5:45,1.47,1
2019/5/14 6:00,1.51,1
2019/5/14 6:15,1.65,1
2019/5/14 6:30,1.79,1
2019/5/14 6:45,1.92,1
2019/5/14 7:00,2.06,1
2019/5/14 7:15,1.74,1
2019/5/14 7:30,1.42,1
2019/5/14 7:45,1.09,1
2019/5/14 8:00,0.77,1
2019/5/14 8:15,0.96,1
2019/5/14 8:30,1.14,1
2019/5/14 8:45,1.33,1
2019/5/14 9:00,1.51,1
2019/5/14 9:15,1.45,1
2019/5/14 9:30,1.39,1
2019/5/14 9:45,1.32,1
2019/5/14 10:00,1.26,1
2019/5/14 10:15,1.55,1
2019/5/14 10:30,1.84,1
2019/5/14 10:45,2.13,1
2019/5/14 11:00,2.42,1
2019/5/14 11:15,2.65,1
2019/5/14 11:30,2.87,1
2019/5/14 11:45,3.1,1
2019/5/14 12:00,3.32,1
2019/5/14 12:15,3.28,1
2019/5/14 12:30,3.24,1
2019/5/14 12:45,3.2,1
2019/5/14 13:00,3.16,1
2019/5/14 13:15,3.27,1
2019/5/14 13:30,3.37,1
2019/5/14 13:45,3.48,1
2019/5/14 14:00,3.58,1
2019/5/14 14:15,3.6,1
2019/5/14 14:30,3.63,1
2019/5/14 14:45,3.65,1
2019/5/14 15:00,3.67,1
2019/5/14 15:15,3.45,1
2019/5/14 15:30,3.22,1
2019/5/14 15:45,3.0,1
2019/5/14 16:00,2.78,1
2019/5/14 16:15,2.55,1
2019/5/14 16:30,2.31,1
2019/5/14 16:45,2.08,1
2019/5/14 17:00,1.84,1
2019/5/14 17:15,1.83,1
2019/5/14 17:30,1.82,1
2019/5/14 17:45,1.8,1
2019/5/14 18:00,1.79,1
2019/5/14 18:15,1.73,1
2019/5/14 18:30,1.66,1
2019/5/14 18:45,1.6,1
2019/5/14 19:00,1.53,1
2019/5/14 19:15,1.51,1
2019/5/14 19:30,1.49,1
2019/5/14 19:45,1.46,1
2019/5/14 20:00,1.44,1
2019/5/14 20:15,1.49,1
2019/5/14 20:30,1.53,1
2019/5/14 20:45,1.58,1
2019/5/14 21:00,1.62,1
2019/5/14 21:15,1.68,1
2019/5/14 21:30,1.75,1
2019/5/14 21:45,1.81,1
2019/5/14 22:00,1.87,1
2019/5/14 22:15,2.03,1
2019/5/14 22:30,2.19,1
2019/5/14 22:45,2.35,1
2019/5/14 23:00,2.51,1
2019/5/14 23:15,2.51,1
2019/5/14 23:30,2.51,1
2019/5/14 23:45,2.51,1
2019/5/15 0:00,2.51,1
2019/5/15 0:15,2.49,1
2019/5/15 0:30,2.47,1
2019/5/15 0:45,2.46,1
2019/5/15 1:00,2.44,1
2019/5/15 1:15,2.49,1
2019/5/15 1:30,2.54,1
2019/5/15 1:45,2.58,1
2019/5/15 2:00,2.63,1
2019/5/15 2:15,2.68,1
2019/5/15 2:30,2.73,1
2019/5/15 2:45,2.78,1
2019/5/15 3:00,2.83,1
2019/5/15 3:15,2.72,1
2019/5/15 3:30,2.62,1
2019/5/15 3:45,2.51,1
2019/5/15 4:00,2.4,1
2019/5/15 4:15,2.33,1
2019/5/15 4:30,2.26,1
2019/5/15 4:45,2.19,1
2019/5/15 5:00,2.12,1
2019/5/15 5:15,1.94,1
2019/5/15 5:30,1.77,1
2019/5/15 5:45,1.59,1
2019/5/15 6:00,1.41,1
2019/5/15 6:15,1.11,1
2019/5/15 6:30,0.8,1
2019/5/15 6:45,0.5,1
2019/5/15 7:00,0.19,1
2019/5/15 7:15,0.15,1
2019/5/15 7:30,0.1,1
2019/5/15 7:45,0.06,1
2019/5/15 8:00,0.01,1
2019/5/15 8:15,0.01,1
2019/5/15 8:30,0.02,1
2019/5/15 8:45,0.02,1
2019/5/15 9:00,0.02,1
2019/5/15 9:15,0.02,1
2019/5/15 9:30,0.01,1
2019/5/15 9:45,0.01,1
2019/5/16 1:30,0.01,63
2019/5/16 1:45,0.01,1
2019/5/16 2:00,0.01,1
2019/5/16 2:15,0.01,1
2019/5/16 2:30,0.02,1
2019/5/16 2:45,0.02,1
2019/5/16 3:00,0.02,1
2019/5/16 3:15,0.02,1
2019/5/16 3:30,0.03,1
2019/5/16 3:45,0.03,1
2019/5/16 4:00,0.03,1
2019/5/16 4:15,0.04,1
2019/5/16 4:30,0.05,1
2019/5/16 4:45,0.06,1
2019/5/16 5:00,0.07,1
2019/5/16 5:15,0.06,1
2019/5/16 5:30,0.06,1
2019/5/16 5:45,0.05,1
2019/5/16 6:00,0.04,1
2019/5/16 6:15,0.04,1
2019/5/16 6:30,0.04,1
2019/5/16 6:45,0.03,1
2019/5/16 7:00,0.03,1
2019/5/16 7:15,0.05,1
2019/5/16 7:30,0.08,1
2019/5/16 7:45,0.1,1
2019/5/16 8:00,0.12,1
2019/5/16 8:15,0.31,1
2019/5/16 8:30,0.5,1
2019/5/16 8:45,0.69,1
2019/5/16 9:00,0.88,1
2019/5/16 9:15,1.19,1
2019/5/16 9:30,1.5,1
2019/5/16 9:45,1.8,1
2019/5/16 10:00,2.11,1
2019/5/16 10:15,1.83,1
2019/5/16 10:30,1.55,1
2019/5/16 10:45,1.27,1
2019/5/16 11:00,0.99,1
2019/5/16 11:15,1.03,1
2019/5/16 11:30,1.08,1
2019/5/16 11:45,1.12,1
2019/5/16 12:00,1.16,1
2019/5/16 12:15,1.17,1
2019/5/16 12:30,1.18,1
2019/5/16 12:45,1.19,1
2019/5/16 13:00,1.2,1
2019/5/16 13:15,1.25,1
2019/5/16 13:30,1.3,1
2019/5/16 13:45,1.34,1
2019/5/16 14:00,1.39,1
2019/5/16 14:15,1.44,1
2019/5/16 14:30,1.49,1
2019/5/16 14:45,1.53,1
2019/5/16 15:00,1.58,1
2019/5/16 15:15,1.41,1
2019/5/16 15:30,1.25,1
2019/5/16 15:45,1.08,1
2019/5/16 16:00,0.91,1
2019/5/16 16:15,0.78,1
2019/5/16 16:30,0.65,1
2019/5/16 16:45,0.52,1
2019/5/16 17:00,0.39,1
2019/5/16 17:15,0.35,1
2019/5/16 17:30,0.31,1
2019/5/16 17:45,0.26,1
2019/5/16 18:00,0.22,1
2019/5/16 18:15,0.3,1
2019/5/16 18:30,0.38,1
2019/5/16 18:45,0.46,1
2019/5/16 19:00,0.54,1
2019/5/16 19:15,0.53,1
2019/5/16 19:30,0.51,1
2019/5/16 19:45,0.5,1
2019/5/16 20:00,0.48,1
2019/5/16 20:15,0.37,1
2019/5/16 20:30,0.27,1
2019/5/16 20:45,0.16,1
2019/5/16 21:00,0.05,1
2019/5/16 21:15,0.04,1
2019/5/16 21:30,0.03,1
2019/5/16 21:45,0.01,1
2019/5/16 23:30,0.01,7
2019/5/16 23:45,0.01,1
2019/5/17 0:00,0.01,1
2019/5/17 0:15,0.02,1
2019/5/17 0:30,0.03,1
2019/5/17 0:45,0.04,1
2019/5/17 1:00,0.05,1
2019/5/17 1:15,0.05,1
2019/5/17 1:30,0.06,1
2019/5/17 1:45,0.06,1
2019/5/17 2:00,0.06,1
2019/5/17 2:15,0.05,1
2019/5/17 2:30,0.04,1
2019/5/17 2:45,0.03,1
2019/5/17 3:00,0.02,1
2019/5/17 3:15,0.02,1
2019/5/17 3:30,0.03,1
2019/5/17 3:45,0.03,1
2019/5/17 4:00,0.03,1
2019/5/17 4:15,0.06,1
2019/5/17 4:30,0.09,1
2019/5/17 4:45,0.11,1
2019/5/17 5:00,0.14,1
2019/5/17 5:15,0.11,1
2019/5/17 5:30,0.08,1
2019/5/17 5:45,0.05,1
2019/5/17 6:00,0.02,1
2019/5/17 6:15,0.02,1
2019/5/17 6:30,0.03,1
2019/5/17 6:45,0.03,1
2019/5/17 7:00,0.03,1
2019/5/17 7:15,0.02,1
2019/5/17 7:30,0.02,1
2019/5/17 7:45,0.01,1
2019/5/18 0:30,0.01,67
2019/5/18 0:45,0.01,1
2019/5/18 1:00,0.01,1
2019/5/18 1:15,0.01,1
2019/5/18 1:30,0.02,1
2019/5/18 1:45,0.02,1
2019/5/18 2:00,0.02,1
2019/5/18 2:15,0.03,1
2019/5/18 2:30,0.05,1
2019/5/18 2:45,0.06,1
2019/5/18 3:00,0.07,1
2019/5/18 3:15,0.09,1
2019/5/18 3:30,0.11,1
2019/5/18 3:45,0.13,1
2019/5/18 4:00,0.15,1
2019/5/18 4:15,0.12,1
2019/5/18 4:30,0.1,1
2019/5/18 4:45,0.07,1
2019/5/18 5:00,0.04,1
2019/5/18 5:15,0.03,1
2019/5/18 5:30,0.03,1
2019/5/18 5:45,0.02,1
2019/5/18 6:00,0.01,1
2019/5/18 6:15,0.01,1
2019/5/18 6:30,0.02,1
2019/5/18 6:45,0.02,1
2019/5/18 7:00,0.02,1
2019/5/18 7:15,0.02,1
2019/5/18 7:30,0.02,1
2019/5/18 7:45,0.01,1
2019/5/18 8:00,0.01,1
2019/5/18 8:15,0.01,1
2019/5/18 8:30,0.01,1
2019/5/18 12:15,0.01,15
2019/5/18 12:30,0.02,1
2019/5/18 12:45,0.03,1
2019/5/18 13:00,0.04,1
2019/5/18 13:15,0.13,1
2019/5/18 13:30,0.22,1
2019/5/18 13:45,0.3,1
2019/5/18 14:00,0.39,1
2019/5/18 14:15,0.65,1
2019/5/18 14:30,0.92,1
2019/5/18 14:45,1.18,1
2019/5/18 15:00,1.44,1
2019/5/18 15:15,2.37,1
2019/5/18 15:30,3.31,1
2019/5/18 15:45,4.24,1
2019/5/18 16:00,5.17,1
2019/5/18 16:15,6.82,1
2019/5/18 16:30,8.46,1
2019/5/18 16:45,10.11,1
2019/5/18 17:00,11.75,1
2019/5/18 17:15,13.1,1
2019/5/18 17:30,14.44,1
2019/5/18 17:45,15.79,1
2019/5/18 18:00,17.13,1
2019/5/18 18:15,13.96,1
2019/5/18 18:30,10.78,1
2019/5/18 18:45,7.61,1
2019/5/18 19:00,4.43,1
2019/5/18 19:15,3.6,1
2019/5/18 19:30,2.78,1
2019/5/18 19:45,1.95,1
2019/5/18 20:00,1.13,1
2019/5/18 20:15,0.87,1
2019/5/18 20:30,0.62,1
2019/5/18 20:45,0.36,1
2019/5/18 21:00,0.1,1
2019/5/18 21:15,0.08,1
2019/5/18 21:30,0.05,1
2019/5/18 21:45,0.03,1
2019/5/19 7:15,0.01,38
2019/5/19 7:30,0.01,1
2019/5/19 7:45,0.02,1
2019/5/19 8:00,0.02,1
2019/5/19 8:15,0.02,1
2019/5/19 8:30,0.01,1
2019/5/19 8:45,0.01,1
2019/5/19 11:15,0.01,10
2019/5/19 11:30,0.03,1
2019/5/19 11:45,0.04,1
2019/5/19 12:00,0.05,1
2019/5/19 12:15,0.04,1
2019/5/19 12:30,0.04,1
2019/5/19 12:45,0.03,1
2019/5/19 13:00,0.02,1
2019/5/19 13:15,0.02,1
2019/5/19 13:30,0.02,1
2019/5/19 13:45,0.01,1
2019/5/19 14:00,0.01,1
2019/5/19 14:15,0.01,1
2019/5/19 14:30,0.01,1
2019/5/24 4:15,0.02,439
2019/5/24 4:30,0.03,1
2019/5/24 4:45,0.05,1
2019/5/24 5:00,0.06,1
2019/5/24 5:15,0.05,1
2019/5/24 5:30,0.03,1
2019/5/24 5:45,0.02,1
2019/5/24 6:30,0.01,3
2019/5/24 6:45,0.01,1
2019/5/24 7:00,0.01,1
2019/5/24 7:15,0.01,1
2019/5/24 7:30,0.01,1
2019/5/24 17:15,0.03,39
2019/5/24 17:30,0.06,1
2019/5/24 17:45,0.08,1
2019/5/24 18:00,0.11,1
2019/5/24 18:15,0.26,1
2019/5/24 18:30,0.41,1
2019/5/24 18:45,0.55,1
2019/5/24 19:00,0.7,1
2019/5/24 19:15,0.87,1
2019/5/24 19:30,1.04,1
2019/5/24 19:45,1.2,1
2019/5/24 20:00,1.37,1
2019/5/24 20:15,1.86,1
2019/5/24 20:30,2.34,1
2019/5/24 20:45,2.83,1
2019/5/24 21:00,3.31,1
2019/5/24 21:15,3.34,1
2019/5/24 21:30,3.37,1
2019/5/24 21:45,3.39,1
2019/5/24 22:00,3.42,1
2019/5/24 22:15,3.47,1
2019/5/24 22:30,3.51,1
2019/5/24 22:45,3.56,1
2019/5/24 23:00,3.61,1
2019/5/24 23:15,3.6,1
2019/5/24 23:30,3.59,1
2019/5/24 23:45,3.58,1
2019/5/25 0:00,3.57,1
2019/5/25 0:15,2.91,1
2019/5/25 0:30,2.26,1
2019/5/25 0:45,1.6,1
2019/5/25 1:00,0.94,1
2019/5/25 1:15,0.97,1
2019/5/25 1:30,0.99,1
2019/5/25 1:45,1.02,1
2019/5/25 2:00,1.04,1
2019/5/25 2:15,1.15,1
2019/5/25 2:30,1.27,1
2019/5/25 2:45,1.38,1
2019/5/25 3:00,1.49,1
2019/5/25 3:15,1.7,1
2019/5/25 3:30,1.91,1
2019/5/25 3:45,2.12,1
2019/5/25 4:00,2.33,1
2019/5/25 4:15,1.9,1
2019/5/25 4:30,1.47,1
2019/5/25 4:45,1.03,1
2019/5/25 5:00,0.6,1
2019/5/25 5:15,0.59,1
2019/5/25 5:30,0.57,1
2019/5/25 5:45,0.56,1
2019/5/25 6:00,0.54,1
2019/5/25 6:15,0.55,1
2019/5/25 6:30,0.55,1
2019/5/25 6:45,0.56,1
2019/5/25 7:00,0.56,1
2019/5/25 7:15,0.54,1
2019/5/25 7:30,0.51,1
2019/5/25 7:45,0.49,1
2019/5/25 8:00,0.46,1
2019/5/25 8:15,0.49,1
2019/5/25 8:30,0.53,1
2019/5/25 8:45,0.56,1
2019/5/25 9:00,0.59,1
2019/5/25 9:15,0.63,1
2019/5/25 9:30,0.68,1
2019/5/25 9:45,0.72,1
2019/5/25 10:00,0.76,1
2019/5/25 10:15,0.81,1
2019/5/25 10:30,0.85,1
2019/5/25 10:45,0.9,1
2019/5/25 11:00,0.94,1
2019/5/25 11:15,1.1,1
2019/5/25 11:30,1.25,1
2019/5/25 11:45,1.4,1
2019/5/25 12:00,1.56,1
2019/5/25 12:15,1.76,1
2019/5/25 12:30,1.97,1
2019/5/25 12:45,2.17,1
2019/5/25 13:00,2.37,1
2019/5/25 13:15,2.35,1
2019/5/25 13:30,2.34,1
2019/5/25 13:45,2.32,1
2019/5/25 14:00,2.3,1
2019/5/25 14:15,2.38,1
2019/5/25 14:30,2.46,1
2019/5/25 14:45,2.53,1
2019/5/25 15:00,2.61,1
2019/5/25 15:15,2.72,1
2019/5/25 15:30,2.83,1
2019/5/25 15:45,2.93,1
2019/5/25 16:00,3.04,1
2019/5/25 16:15,3.28,1
2019/5/25 16:30,3.52,1
2019/5/25 16:45,3.76,1
2019/5/25 17:00,4.0,1
2019/5/25 17:15,4.05,1
2019/5/25 17:30,4.09,1
2019/5/25 17:45,4.14,1
2019/5/25 18:00,4.18,1
2019/5/25 18:15,3.65,1
2019/5/25 18:30,3.12,1
2019/5/25 18:45,2.59,1
2019/5/25 19:00,2.06,1
2019/5/25 19:15,2.06,1
2019/5/25 19:30,2.06,1
2019/5/25 19:45,2.06,1
2019/5/25 20:00,2.06,1
2019/5/25 20:15,1.9,1
2019/5/25 20:30,1.75,1
2019/5/25 20:45,1.6,1
2019/5/25 21:00,1.44,1
2019/5/25 21:15,1.15,1
2019/5/25 21:30,0.87,1
2019/5/25 21:45,0.58,1
2019/5/25 22:00,0.29,1
2019/5/25 22:15,0.29,1
2019/5/25 22:30,0.29,1
2019/5/25 22:45,0.28,1
2019/5/25 23:00,0.28,1
2019/5/25 23:15,0.29,1
2019/5/25 23:30,0.29,1
2019/5/25 23:45,0.3,1
2019/5/26 0:00,0.3,1
